,Latitude,Longitude,MedInc,cluster
5019,33.99,-118.32,2.5909,3
7998,33.85,-118.16,4.0815,1
12377,33.73,-116.31,3.2846,3
3288,39.04,-122.73,1.9833,5
9742,36.81,-121.6,5.2203,0
425,37.88,-122.27,4.2813,0
16667,35.26,-120.68,3.2464,3
17624,37.26,-121.95,5.2,0
5980,34.1,-117.74,2.6779,3
4693,34.07,-118.37,4.25,1
11208,33.83,-117.91,2.5509,3
17046,37.48,-122.26,5.6038,0
8710,33.85,-118.35,5.6426,2
5245,34.09,-118.43,7.9835,2
7930,33.84,-118.08,3.3438,3
7900,33.87,-118.03,5.93,2
13677,34.06,-117.25,3.0042,3
8373,33.96,-118.35,1.2094,3
8406,33.94,-118.36,3.4063,1
17610,37.29,-121.91,5.6266,0
3214,36.34,-119.64,1.8606,5
29,37.84,-122.28,1.6875,5
1833,37.91,-122.3,2.9441,5
3658,34.21,-118.41,4.0167,1
15012,32.76,-117.04,3.141,3
8956,34.01,-118.38,4.7612,1
17539,37.35,-121.89,2.0549,5
20054,35.87,-119.3,2.1434,3
16203,37.94,-121.28,1.7039,5
14710,32.78,-117.07,4.7143,1
13588,34.12,-117.29,1.8438,3
3162,35.23,-118.82,1.9688,3
15496,33.12,-117.25,5.311,1
9010,34.08,-118.69,9.7646,2
11041,33.82,-117.81,10.8111,4
653,37.71,-122.13,3.5781,5
18003,37.27,-121.99,5.4051,0
10639,33.69,-117.79,6.5783,2
3234,36.11,-119.59,2.25,3
12684,38.55,-121.4,2.925,5
2726,32.79,-115.54,1.6607,3
1113,39.78,-121.59,1.4048,5
12962,38.72,-121.31,3.9506,5
8129,33.8,-118.17,3.5313,1
373,37.75,-122.16,2.5568,5
2099,36.76,-119.77,1.5174,5
8145,33.82,-118.1,4.8462,1
2993,35.3,-119.09,3.6852,1
6235,34.07,-117.96,4.6118,1
9734,36.82,-121.64,4.1696,0
1275,37.93,-121.7,4.6587,0
20354,34.18,-118.97,7.0242,2
4304,34.09,-118.3,1.4497,3
10422,33.41,-117.6,4.5476,1
5627,33.77,-118.27,1.5369,3
10089,33.94,-117.97,4.0893,1
2132,36.81,-119.71,2.0536,5
8960,34.01,-118.4,5.4035,1
16914,37.54,-122.36,10.1675,4
14873,32.62,-117.09,2.4866,3
18281,37.34,-122.08,10.5142,4
9701,36.67,-121.63,2.5263,5
20371,34.17,-118.9,5.3558,1
16555,37.81,-121.31,3.1429,5
11500,33.72,-118.04,4.0238,1
14447,32.81,-117.29,6.9553,2
12440,33.69,-116.18,2.375,3
862,37.58,-121.99,6.2073,0
18054,37.25,-121.97,7.9135,0
7889,33.87,-118.05,5.8855,2
10733,33.6,-117.86,6.6265,2
6670,34.16,-118.11,4.2065,1
1720,37.99,-122.33,3.911,5
6024,34.05,-117.76,2.3859,3
7020,33.97,-118.1,2.9922,3
11183,33.82,-117.94,3.4,1
19132,38.23,-122.7,3.5673,5
7585,33.9,-118.22,2.3542,3
638,37.72,-122.15,2.9097,5
15963,37.71,-122.44,3.9567,0
4132,34.13,-118.21,3.25,3
4622,34.07,-118.32,11.2185,4
566,37.76,-122.24,3.6719,5
10192,33.86,-117.94,2.1432,3
19458,37.66,-120.93,4.744,0
12228,33.74,-116.9,2.3712,3
6983,33.96,-118.02,4.5446,1
1305,38.0,-121.83,4.8359,0
12235,33.73,-116.95,3.2371,3
4303,34.09,-118.3,2.1927,3
15257,33.04,-117.24,3.212,3
8966,34.0,-118.4,4.85,1
10048,39.17,-120.93,3.6563,5
5933,34.13,-117.82,6.1321,2
19931,36.31,-119.33,5.3909,0
20218,34.28,-119.24,4.4038,1
9864,36.59,-121.84,4.3269,0
8896,34.02,-118.49,4.1365,1
16543,37.79,-121.23,2.7734,5
6909,33.95,-117.93,7.4597,2
5928,34.1,-117.8,6.2456,2
1795,37.93,-122.34,2.1287,5
8686,33.86,-118.32,4.6563,1
19517,37.64,-121.01,1.9013,5
1057,39.76,-121.84,2.3155,5
1964,38.77,-120.58,2.3583,5
2629,40.73,-124.19,3.5363,5
10454,33.48,-117.66,2.3846,3
4816,34.05,-118.29,1.8571,3
16320,37.99,-121.34,3.9615,5
14379,32.74,-117.28,2.7515,3
18213,37.38,-122.06,5.6999,0
8637,33.88,-118.41,5.2533,1
12213,33.51,-117.18,6.992999999999999,2
5864,34.18,-118.34,3.24,3
6409,34.12,-118.02,6.1536,2
18354,37.36,-122.11,13.1867,4
13167,36.83,-121.37,4.76,0
5992,34.08,-117.71,4.2639,1
12994,38.69,-121.25,4.1607,5
11117,33.84,-117.87,4.5112,1
5381,34.03,-118.4,6.5669,2
2543,40.79,-124.16,2.2566,5
13709,34.11,-117.21,3.4103,1
3884,34.21,-118.52,4.3261,1
6871,34.07,-118.09,2.5938,3
2275,36.8,-119.78,1.8514,5
12107,33.99,-117.32,4.711,1
13881,34.42,-117.27,3.2077,3
420,37.89,-122.26,6.6828,0
284,37.78,-122.17,3.6875,5
998,37.69,-121.8,5.4324,0
16868,37.6,-122.39,2.56,5
3181,36.31,-119.77,2.6218,5
11809,38.94,-121.1,1.0179,5
14009,32.75,-117.19,6.1309,2
11724,39.24,-120.04,2.65,5
6506,34.08,-118.06,3.2569,3
3834,34.2,-118.44,2.9360000000000004,3
18879,38.1,-122.26,1.3007,5
4768,34.04,-118.36,2.0538,3
3245,36.1,-119.57,2.0595,3
4281,34.09,-118.32,2.5556,3
12609,38.51,-121.49,3.1768,5
4533,34.03,-118.22,1.8125,3
18910,38.13,-122.26,1.6368,5
18580,36.92,-121.76,2.6434,5
6070,34.04,-117.84,6.9754,2
11508,33.75,-118.11,5.0926,1
12483,38.57,-121.5,3.358,5
8968,33.99,-118.4,5.9632,2
11379,33.68,-117.95,5.0287,1
19367,38.46,-123.07,2.3611,5
11541,33.76,-118.02,4.25,1
15136,32.84,-116.92,4.6674,1
160,37.8,-122.24,2.1944,5
17738,37.31,-121.78,6.4664,0
17078,37.48,-122.2,3.4427,5
8668,33.82,-118.39,4.5817,1
682,37.69,-122.14,2.9958,5
6891,34.05,-118.1,2.9130000000000003,3
18074,37.28,-122.0,5.4103,0
150,37.81,-122.22,4.072,0
18197,37.39,-122.0,5.791,0
8018,33.84,-118.1,5.1836,1
3411,34.28,-118.39,4.4818,1
19747,40.19,-122.24,3.7,5
8969,33.99,-118.4,5.4663,1
16671,35.25,-120.68,2.2868,3
6417,34.15,-117.99,3.1304,3
16572,37.74,-121.42,2.825,5
16083,37.73,-122.48,5.2598,0
6918,33.96,-118.0,9.1541,2
8174,33.79,-118.11,5.587000000000001,1
15793,37.76,-122.42,1.3365,5
14509,32.87,-117.21,4.1429,1
4315,34.09,-118.34,2.3568,3
9990,39.09,-121.07,2.8864,5
8753,33.82,-118.36,3.3565,3
16264,37.95,-121.26,2.1583,5
2661,40.16,-123.82,1.2227,5
18124,37.33,-122.02,7.3693,0
10836,33.68,-117.93,5.069,1
14804,32.63,-117.17,3.5357,1
3788,34.17,-118.37,2.4107,3
6390,34.15,-118.05,8.2004,2
8773,33.8,-118.35,4.875,1
1276,37.91,-121.6,5.1017,0
18650,36.88,-121.96,4.7468,0
8293,33.76,-118.13,4.5469,1
17590,37.31,-121.91,4.7287,0
13555,34.1,-117.3,1.775,3
116,37.83,-122.25,2.4234,5
16085,37.73,-122.49,3.9219,5
7457,33.91,-118.17,3.1087,3
12037,33.93,-117.49,3.9522,1
12520,38.55,-121.47,1.1458,5
1112,39.79,-121.59,1.625,5
19232,38.48,-122.66,3.267,5
10138,33.91,-117.9,3.5403,1
9239,36.97,-119.85,4.475,0
8764,33.81,-118.37,6.9296,2
16618,35.4,-120.86,2.7043,5
16331,38.02,-121.33,4.3008,0
14682,32.82,-117.08,7.1298,2
3651,34.21,-118.44,2.875,3
8323,33.95,-118.3,2.2031,3
1255,39.21,-122.01,2.4559,5
3684,34.21,-118.37,3.1563,3
11456,33.66,-118.0,4.2289,1
17483,34.45,-119.82,6.7247,2
19593,37.6,-120.87,2.6619,5
17141,37.45,-122.17,5.1995,0
14623,32.78,-117.17,2.2768,3
2481,36.18,-120.43,2.1458,5
7569,33.89,-118.2,2.7212,3
18005,37.3,-121.96,4.0403,0
15545,33.08,-117.08,4.9844,1
17970,37.32,-121.96,3.73,5
829,37.61,-122.08,3.7931,5
17422,34.64,-120.45,3.8512,1
1602,37.87,-122.13,10.3713,4
11885,33.98,-117.37,1.1194,3
3058,35.62,-119.69,2.1186,3
15729,37.78,-122.44,2.151,5
11562,33.75,-117.99,3.3125,3
17403,34.95,-120.45,2.375,3
20220,34.28,-119.27,4.125,1
14091,32.76,-117.11,1.9799,3
5314,34.06,-118.42,6.1527,2
11106,33.85,-117.9,4.325,1
10257,33.87,-117.86,5.1784,1
15818,37.76,-122.42,1.65,5
18453,37.22,-121.78,5.0958,0
14911,32.61,-117.05,3.2633,3
17509,37.34,-121.9,2.619,5
10330,33.83,-117.76,6.4415,2
17507,37.35,-121.9,3.25,5
1921,38.81,-120.84,3.1635,5
20181,34.35,-119.32,2.475,3
17564,37.31,-121.9,5.8186,0
10180,33.87,-117.96,3.7222,1
18423,37.25,-121.81,2.0288,5
11848,39.82,-120.74,3.9583,5
14221,32.66,-117.06,3.5066,1
11658,33.82,-118.02,3.7885,1
3851,34.18,-118.44,2.2461,3
3938,34.22,-118.58,5.6345,1
7029,33.96,-118.1,4.1711,1
19133,38.35,-122.72,2.4117,5
15116,32.85,-117.0,5.282,1
8604,33.88,-118.37,4.4828,1
15709,37.79,-122.43,5.0049,0
15307,33.19,-117.37,1.9562,3
10498,33.51,-117.67,3.4792,1
3607,34.23,-118.46,2.7121,3
13876,34.44,-117.31,3.6007,1
1320,38.04,-121.9,1.2024,5
13618,34.13,-117.27,2.9628,3
10254,33.88,-117.87,3.3036,3
12733,38.58,-121.35,8.6572,0
19343,38.62,-122.86,2.7432,5
168,37.79,-122.24,2.3173,5
12654,38.52,-121.45,2.5592,5
7502,33.91,-118.26,2.8859,3
5817,34.13,-118.24,4.0272,1
18144,37.35,-122.04,7.4729,0
15782,37.78,-122.4,2.5742,5
15016,32.77,-117.03,2.3393,3
4950,34.01,-118.31,1.7386,3
398,37.89,-122.29,5.1675,0
10735,33.6,-117.89,7.8164,2
6699,34.14,-118.11,4.1324,1
149,37.8,-122.22,4.5428,0
3069,35.75,-119.25,1.517,3
14067,32.75,-117.12,1.64,3
94,37.8,-122.27,1.8477,5
12403,33.69,-116.25,2.7667,3
7132,34.03,-118.12,5.6112,1
6756,34.11,-118.11,6.7099,2
14244,32.7,-117.1,3.6042,1
14785,32.58,-117.12,3.0613,3
12976,38.67,-121.31,4.8224,0
12011,33.92,-117.53,6.1561,2
17285,34.41,-119.73,4.4375,1
1496,37.94,-122.01,6.3809,0
20485,34.28,-118.67,5.6949,2
5363,34.04,-118.42,6.626,2
19755,40.18,-122.21,2.1898,5
4885,34.02,-118.26,2.1667,3
13043,38.51,-121.06,6.8869,0
8583,33.89,-118.4,6.6321,2
8158,33.81,-118.12,4.2143,1
18368,37.16,-121.98,5.3468,0
19197,38.45,-122.69,3.9191,5
3746,34.16,-118.41,6.3703,2
13073,38.57,-121.33,2.3684,5
11482,33.73,-117.99,3.8365,1
15297,33.16,-117.35,3.975,1
13763,34.06,-117.12,1.3906,3
8803,33.78,-118.4,8.5421,2
4900,34.01,-118.25,1.2857,3
1929,38.66,-121.07,4.6394,0
10069,39.33,-120.2,3.7841,5
13740,34.03,-117.19,4.6806,1
19634,37.52,-120.89,2.5402,5
17095,37.47,-122.24,3.929,5
14783,32.56,-117.09,4.8984,1
1967,38.75,-120.63,2.7201,5
10455,33.49,-117.65,4.3603,1
15270,33.08,-117.29,5.7787,2
1634,37.89,-122.2,7.3195,0
6595,34.18,-118.15,2.2328,3
19478,37.66,-120.97,3.1286,5
19476,37.67,-120.96,4.2969,0
13173,36.76,-121.34,4.1528,0
12437,33.66,-116.17,1.9306,3
3318,39.05,-122.86,2.5326,5
11897,33.96,-117.37,7.2519,2
10004,39.04,-121.06,4.2802,5
1479,37.96,-122.04,2.2411,5
14993,32.72,-117.03,3.0588,3
15947,37.72,-122.43,3.0107,5
1498,37.93,-122.01,7.5898,0
5857,34.19,-118.33,3.138,3
7363,33.97,-118.2,2.754,3
11074,33.8,-117.86,2.8235,3
13172,36.81,-121.36,5.0871,0
13715,34.12,-117.17,6.2178,2
16099,37.76,-122.51,2.8448,5
13123,38.27,-121.26,4.4125,0
1332,38.0,-121.88,5.3098,0
7985,33.86,-118.16,2.5068,3
5149,33.96,-118.27,0.5495,3
16707,35.17,-120.43,3.851,1
14059,32.75,-117.13,2.693,3
2688,32.96,-115.56,3.8177,1
1714,38.0,-122.33,2.9781,5
13904,34.15,-116.39,1.9779,3
13894,34.13,-116.35,1.5491,3
16089,37.71,-122.48,3.5296,5
19901,36.32,-119.29,1.1419,3
19591,37.57,-120.88,3.9821,5
5883,34.17,-118.34,4.875,1
18295,37.4,-122.12,7.0245,0
3855,34.18,-118.44,4.375,1
8306,33.75,-118.12,3.9934,1
4113,34.14,-118.4,5.1377,1
12239,33.73,-116.93,4.0433,1
15861,37.76,-122.39,3.7051,5
20013,36.02,-119.01,2.375,3
2715,32.81,-115.58,3.6597,1
12141,33.83,-117.2,3.6618,1
316,37.75,-122.2,1.5809,5
9592,37.32,-120.45,3.6471,5
13235,34.15,-117.66,8.0103,2
14695,32.78,-117.11,3.6528,1
6750,34.11,-118.08,5.5924,1
16657,35.27,-120.66,3.7337,1
7685,33.94,-118.1,3.1607,3
2818,35.41,-119.03,2.0331,3
10146,33.92,-117.92,5.1952,1
950,37.72,-121.93,4.9107,0
8917,34.02,-118.47,2.3382,3
11417,33.7,-117.96,5.3428,1
7198,34.03,-118.19,1.9719,3
10016,39.23,-121.18,3.7125,5
30,37.84,-122.28,1.9274,5
13701,34.11,-117.24,2.2109,3
1639,37.89,-122.18,8.1489,0
6136,34.08,-117.99,2.8906,3
8304,33.75,-118.12,7.3672,2
5550,33.96,-118.38,4.6923,1
9899,38.29,-122.28,1.9875,5
14516,32.91,-117.12,2.8728,3
6836,34.08,-118.13,2.5787,3
4456,34.09,-118.18,2.6226,3
16525,37.79,-121.2,2.4798,5
18931,38.09,-122.11,2.3929,5
16864,37.62,-122.4,4.0238,0
11666,33.85,-118.01,3.8864,1
10108,33.92,-117.95,4.3426,1
12137,33.9,-117.19,4.189,1
1965,38.76,-120.6,3.0217,5
17950,37.34,-121.96,5.3873,0
1584,37.84,-121.96,7.5139,0
2025,36.71,-119.74,2.1905,5
10549,33.7,-117.77,3.7147,1
10319,33.84,-117.79,8.3931,2
14786,32.57,-117.12,4.8274,1
8349,33.94,-118.33,1.9309,3
4963,34.01,-118.28,1.7143,3
6242,34.06,-117.98,4.0274,1
15561,33.13,-117.03,4.7022,1
16818,37.65,-122.46,4.8096,0
8211,33.79,-118.18,2.0186,3
2928,35.37,-119.01,1.2469,3
8109,33.79,-118.19,1.8109,3
9870,36.61,-121.84,1.875,5
20036,36.1,-118.93,2.3792,3
20628,39.1,-121.48,2.5952,5
14569,32.83,-117.21,4.1806,1
8537,33.89,-118.36,3.375,3
9985,38.58,-122.57,1.9925,5
20385,34.18,-118.94,5.5181,1
1593,37.9,-122.14,10.3224,4
2201,36.83,-119.85,4.8036,0
7473,33.93,-118.2,2.1715,3
700,37.69,-122.03,6.5,0
14573,32.81,-117.21,5.2837,1
16418,37.87,-121.27,2.9531,5
11324,33.76,-117.96,4.2813,1
3693,34.21,-118.38,3.8,1
7087,33.93,-118.01,3.275,3
3995,34.17,-118.58,6.2064,2
10790,33.63,-117.91,3.5388,1
1314,37.99,-121.79,5.6506,0
15273,33.06,-117.28,4.0118,1
764,37.66,-122.1,3.7303,5
9136,34.41,-118.4,10.0285,4
4342,34.08,-118.3,2.3846,3
11711,39.17,-120.18,3.6563,5
16450,38.14,-121.28,4.119,5
10784,33.63,-117.91,2.7264,3
10512,33.52,-117.69,3.4455,1
14937,32.64,-117.04,4.0298,1
38,37.83,-122.26,3.48,5
3613,34.23,-118.41,4.5909,1
1455,37.95,-121.96,3.6133,5
7537,33.91,-118.21,2.6429,3
14253,32.71,-117.1,1.7075,3
11846,39.78,-120.57,2.1216,5
5274,34.03,-118.53,7.0318,2
2894,35.37,-118.99,1.7292,3
5046,34.02,-118.36,3.8643,1
18541,36.95,-122.01,2.0547,5
10869,33.7,-117.88,3.8029,1
14769,32.56,-117.1,3.75,1
17210,34.43,-119.71,2.1974,3
6281,34.03,-117.92,3.975,1
6946,33.99,-118.08,3.6196,1
1053,39.76,-121.83,3.1142,5
10596,33.68,-117.8,4.4391,1
19404,37.71,-120.98,2.4211,5
11255,33.81,-117.98,2.582,3
11579,33.77,-118.02,5.2077,1
14909,32.62,-117.04,4.9962,1
16960,37.53,-122.3,4.5116,0
10327,33.85,-117.77,7.3681,2
15000,32.74,-117.04,3.6848,1
2807,35.43,-119.02,3.1736,3
15117,32.83,-116.95,3.3081,1
14151,32.78,-117.07,1.6815,3
14432,32.8,-117.23,3.225,3
304,37.77,-122.18,2.8125,5
15509,33.14,-117.07,4.7426,1
5970,34.09,-117.78,3.7177,1
18336,37.44,-122.15,7.2543,0
9618,37.29,-120.46,2.3594,5
9363,37.93,-122.54,5.5385,0
7656,33.82,-118.26,3.6477,1
11892,33.99,-117.35,2.6071,3
252,37.77,-122.21,4.0904,0
13259,34.1,-117.68,2.8326,3
511,37.82,-122.22,13.499,4
12147,33.72,-117.2,1.9912,3
6824,34.08,-118.1,2.543,3
9809,36.59,-121.95,5.8505,0
12908,38.63,-121.29,3.3182,5
19125,38.25,-122.64,3.8,5
10011,39.15,-121.1,4.0333,5
9558,37.43,-120.57,2.6758,5
8165,33.8,-118.13,4.3438,1
750,37.67,-122.06,4.2733,0
11420,33.69,-117.96,7.7313,2
18171,37.36,-122.01,4.2061,0
742,37.67,-122.13,3.2434,5
19988,36.2,-119.32,3.4231,3
176,37.8,-122.24,2.1348,5
16632,35.33,-120.9,3.588,5
8877,34.04,-118.49,8.0257,2
9913,38.3,-122.3,2.6346,5
13139,38.43,-121.44,4.9516,0
13741,34.03,-117.19,6.4962,2
10240,33.89,-117.88,3.0214,3
15866,37.76,-122.41,1.9944,5
4807,34.02,-118.34,3.1442,3
19463,37.68,-120.98,3.1912,5
2390,36.91,-119.46,3.9141,5
17980,37.31,-121.94,3.7632,5
15292,33.1,-117.29,5.1837,1
7725,33.93,-118.11,3.2011,3
381,37.74,-122.16,3.4844,5
19885,36.29,-119.11,2.6065,3
5297,34.07,-118.44,2.0511,3
5268,34.06,-118.56,7.3031,2
19169,38.39,-122.7,2.0915,5
6926,34.01,-118.08,3.4861,1
6051,34.04,-117.75,3.125,3
10815,33.63,-117.95,6.0,2
15799,37.76,-122.43,2.8458,5
5862,34.19,-118.34,2.6827,3
6428,34.12,-117.99,2.5395,3
3467,34.33,-118.48,6.0891,2
8544,33.88,-118.36,2.7981,3
4405,34.08,-118.24,4.9844,1
14167,32.77,-117.05,2.8097,3
18189,37.37,-122.02,4.2782,0
14904,32.6,-117.06,1.7472,3
984,37.66,-121.87,5.7519,0
439,37.85,-122.29,2.5682,5
17521,37.33,-121.92,5.2831,0
3781,34.16,-118.39,5.1169,1
5762,34.16,-118.29,3.7083,1
429,37.88,-122.28,4.1912,0
14006,32.75,-117.18,5.392,1
13066,38.54,-121.32,2.9693,5
8043,33.84,-118.16,3.8646,1
19967,36.22,-119.09,3.4306,3
5512,34.0,-118.41,2.7153,3
14737,32.82,-117.05,4.2312,1
4881,34.02,-118.25,1.6302,3
12725,38.61,-121.35,2.7788,5
5143,33.96,-118.28,1.9348,3
10328,33.84,-117.76,8.7124,2
7609,33.88,-118.26,5.5591,1
1226,38.39,-120.56,2.6667,5
10477,33.6,-117.7,3.0461,3
11399,33.72,-117.96,6.8645,2
18302,37.42,-122.14,4.15,0
5466,33.99,-118.47,3.015,3
18544,36.97,-122.03,1.6923,5
903,37.53,-121.98,4.1947,0
8227,33.78,-118.2,2.3305,3
6672,34.15,-118.11,2.6172,3
5814,34.14,-118.25,2.1602,3
8588,33.89,-118.39,6.3434,2
10633,33.7,-117.79,6.3298,2
8115,33.8,-118.2,2.5012,3
366,37.75,-122.13,5.3602,0
10835,33.68,-117.92,4.4732,1
3079,35.44,-119.01,2.5806,3
12636,38.47,-121.49,2.3496,5
3016,34.82,-118.93,4.0332,1
12952,38.71,-121.28,3.575,5
6332,33.99,-117.95,6.7978,2
11480,33.72,-118.03,5.162999999999999,1
4988,34.0,-118.31,2.1116,3
1653,37.92,-122.01,8.3956,0
12603,38.53,-121.47,1.4625,5
3422,34.27,-118.42,1.6295,3
14222,32.66,-117.04,4.1442,1
7888,33.88,-118.06,6.5901,2
19552,37.63,-120.99,2.4792,5
11884,33.98,-117.38,2.1528,3
1206,39.41,-121.71,2.1728,5
13578,34.13,-117.28,1.8281,3
9555,37.33,-120.65,4.1058,0
15452,33.16,-117.31,5.5956,1
1486,37.96,-122.02,6.6727,0
8443,33.9,-118.36,5.0452,1
13164,36.84,-121.38,4.1875,0
11702,33.89,-117.97,9.0683,2
85,37.81,-122.28,2.4083,5
15315,33.2,-117.38,1.3903,3
167,37.8,-122.25,1.3929,5
9929,38.29,-122.32,2.3787,5
7304,33.99,-118.19,3.0114,3
11062,33.8,-117.86,3.5172,1
11340,33.75,-117.93,4.2219,1
11147,33.84,-117.98,5.0747,1
20164,34.45,-119.28,2.4595,3
3372,34.26,-118.29,4.008,1
753,37.67,-122.07,3.875,5
1418,37.99,-122.04,4.125,0
17267,34.36,-119.7,4.7411,1
2254,36.8,-119.81,3.5958,5
4063,34.16,-118.46,3.4698,1
9482,39.36,-123.1,1.746,5
20274,34.15,-119.23,3.748,1
13203,34.05,-117.68,2.5395,3
9539,37.39,-120.71,2.6058,5
17769,37.35,-121.84,2.6894,5
4244,34.11,-118.33,8.2335,2
14452,32.84,-117.27,3.2109,3
2438,36.59,-119.62,4.0197,5
19874,36.34,-119.31,1.4729,3
2069,36.72,-119.87,2.0658,5
14470,32.84,-117.27,6.1025,2
5224,33.95,-118.25,1.1384,3
18978,38.25,-122.01,4.6779,0
17810,37.4,-121.86,6.1504,0
17410,34.96,-120.57,2.1776,3
1078,39.71,-121.78,2.125,5
16195,37.96,-121.31,3.2260000000000004,5
2175,36.77,-119.85,2.9315,5
4125,34.14,-118.2,4.0909,1
624,37.71,-122.18,3.375,5
5083,33.98,-118.29,1.3479,3
16037,37.72,-122.46,4.0855,0
6725,34.12,-118.11,10.6767,4
6797,34.08,-118.14,2.9405,3
4105,34.12,-118.34,4.2415,1
8474,33.91,-118.32,4.5304,1
3550,34.22,-118.64,6.8643,2
9923,38.32,-122.31,3.285,5
14183,32.71,-117.07,2.2454,3
147,37.8,-122.22,3.2632,5
5647,33.74,-118.29,2.1473,3
6612,34.18,-118.12,6.3467,2
12631,38.49,-121.5,3.3689,5
11415,33.69,-117.97,6.799,2
1354,38.02,-121.94,2.7907,5
6069,34.02,-117.87,6.4333,2
13250,34.11,-117.63,4.2969,1
17246,34.42,-119.67,2.5947,3
13880,34.46,-117.34,3.1505,3
20059,35.87,-119.27,1.63,3
10215,33.87,-117.9,3.4338,1
16884,37.58,-122.39,7.8997,0
8757,33.81,-118.37,5.1271,1
12900,38.63,-121.33,2.7181,5
6438,34.1,-118.02,1.9688,3
1083,39.72,-121.84,0.9566,5
3604,34.23,-118.48,4.7583,1
12894,38.65,-121.34,4.6,0
20607,39.1,-121.57,1.8413,5
9711,36.67,-121.66,3.1071,5
991,37.61,-121.62,5.7239,0
2447,36.56,-119.62,1.8878,5
1887,38.92,-119.98,3.15,5
12556,38.55,-121.47,1.186,5
9437,37.47,-119.95,1.5,5
13201,34.06,-117.7,2.9107,3
18954,38.26,-122.06,3.3839,5
14133,32.75,-117.07,2.3148,3
14023,32.75,-117.16,2.2687,3
14983,32.72,-116.99,3.8295,1
905,37.54,-121.99,3.9444,5
15190,33.02,-117.06,5.8966,2
5927,34.1,-117.8,3.5603,1
18462,37.24,-121.77,4.747,0
5489,33.99,-118.45,6.0672,2
5584,33.82,-118.3,2.6368,3
17620,37.27,-121.94,3.662,5
16863,37.63,-122.41,3.0,5
15981,37.75,-122.46,4.5352,0
14843,32.69,-117.08,3.6875,1
5915,34.28,-118.44,1.7708,3
3102,35.64,-117.68,5.2043,1
18366,37.24,-122.08,11.3283,4
517,37.82,-122.23,8.7477,0
16204,37.95,-121.29,0.696,5
9520,39.14,-123.2,1.8042,5
7681,33.93,-118.1,4.375,1
19772,39.94,-122.17,2.2292,5
11011,33.77,-117.82,7.0565,2
10363,33.62,-117.69,6.4598,2
9838,36.61,-121.91,3.2952,5
9647,37.05,-120.84,5.3988,0
20466,34.27,-118.75,5.5983,1
4750,34.04,-118.32,2.532,3
15255,33.04,-117.26,6.3525,2
10331,33.84,-117.77,6.7274,2
11361,33.74,-117.92,4.3882,1
12829,38.7,-121.46,3.8611,5
5100,33.97,-118.31,3.725,1
14906,32.6,-117.06,2.7014,3
20353,34.13,-119.05,5.0066,1
17637,37.27,-121.91,5.0062,0
13713,34.12,-117.17,5.4138,1
10484,33.58,-117.69,10.3953,2
7914,33.88,-118.08,3.2639,3
13134,38.46,-121.43,4.0625,5
3107,35.62,-117.7,3.5931,1
2006,36.75,-119.8,1.3527,5
15413,33.23,-117.27,4.1405,1
5384,34.02,-118.4,2.4135,3
10571,33.66,-117.67,4.7341,1
2733,32.79,-115.56,1.3373,3
15640,37.8,-122.42,4.2458,0
7157,34.04,-118.16,3.1895,3
17225,34.44,-119.73,4.8021,1
18402,37.24,-121.84,6.7836,0
1693,38.0,-122.26,4.2269,0
13219,34.0,-117.69,2.5781,3
15381,33.41,-117.19,4.0882,1
4385,34.08,-118.26,2.3816,3
17402,34.95,-120.44,2.2743,3
9286,38.06,-122.56,5.0965,0
10038,39.22,-121.04,2.25,5
3289,39.02,-122.69,2.1094,5
17938,37.34,-121.94,3.4233,5
2499,36.78,-120.39,1.7184,5
7946,33.86,-118.14,5.0,1
6062,34.0,-117.84,6.8758,2
9758,36.51,-121.45,1.775,5
16775,37.68,-122.46,2.9413,5
9994,39.13,-121.05,4.4375,0
10182,33.86,-117.95,5.2099,1
10879,33.71,-117.9,6.1966,2
52,37.82,-122.27,1.1108,5
5272,34.04,-118.52,13.6842,4
17234,34.44,-119.68,8.7394,2
17748,37.29,-121.75,4.3365,0
2574,40.78,-124.13,2.1101,5
12529,38.57,-121.49,1.7155,5
15306,33.19,-117.37,2.8819,3
4220,34.12,-118.28,12.8763,4
14338,32.73,-117.16,1.9203,3
8241,33.77,-118.19,1.0714,3
15936,37.73,-122.42,4.0781,0
16217,37.96,-121.32,2.7656,5
13989,34.94,-117.19,2.1522,3
15844,37.74,-122.43,5.0196,0
8076,33.83,-118.19,3.5871,1
9962,38.33,-122.23,5.5368,0
4089,34.15,-118.42,4.615,1
6956,33.98,-118.06,2.9583,3
6346,34.05,-117.75,2.1908,3
17088,37.47,-122.22,3.3268,5
12004,33.89,-117.56,2.3417,3
12038,33.91,-117.47,2.2241,3
3601,34.23,-118.49,5.2668,1
14543,32.92,-117.18,5.196000000000001,1
13391,34.09,-117.59,3.9755,1
18638,36.99,-121.98,3.5943,5
12102,33.94,-117.31,5.2713,1
12261,33.78,-116.97,2.535,3
2923,35.36,-119.03,1.9671,3
17454,34.69,-120.37,4.7946,1
1064,39.75,-121.85,1.8095,5
15277,33.06,-117.34,4.3182,1
14224,32.68,-117.02,5.7192,2
9124,34.58,-118.08,4.1719,1
9086,34.65,-118.19,3.9963,1
10999,33.76,-117.79,11.0546,4
1771,37.95,-122.35,3.6094,5
11651,33.85,-118.05,6.1737,2
20106,37.94,-120.29,3.05,5
13520,34.22,-117.38,5.7628,2
5743,34.17,-118.26,3.8576,1
